Match_no,Date,Team1,Team2,Venue,Winning_team,Player_of_match,Player_of_match_total_impact,Top_scorer,Top_scorer_runs
1st Match ,2026-03-28,SRH,RCB,"M Chinnaswamy Stadium, Bengaluru",RCB ,Jacob Duffy,123.64,Ishan Kishan,80.0
